OGIds	Mz,Pn,Ab,Nb,On,Ga
OG6882_1	mz.gene.s5.184,pn.gene.s12.140,ab.gene.s19.18,nb.gene.s26.126,on.gene.LG15.595,ENSGACG00000013025
OG6883_1	NULL,NULL,ab.gene.s982.3,NULL,on.gene.LG7.603,ENSGACG00000017668
OG6884_1	mz.gene.s19.48,pn.gene.s225.20,ab.gene.s200.7,NULL,on.gene.LG22.47,NULL
OG6885_1	mz.gene.s48.89,pn.gene.s265.16,NULL,nb.gene.s219.14,on.gene.LG17.217,ENSGACG00000020890
OG6886_1	NULL,pn.gene.s260.25,NULL,nb.gene.s203.9,on.gene.LG4.103,ENSGACG00000013346
OG6887_1	mz.gene.s62.24,pn.gene.s61.3,ab.gene.s83.39,nb.gene.s59.34,on.gene.LG13.266,ENSGACG00000003406
OG6888_1	mz.gene.s12.144,NULL,ab.gene.s76.2,NULL,on.gene.LG20.347,ENSGACG00000015114
OG6889_1	mz.gene.s7.10,NULL,NULL,NULL,on.gene.LG1.352,ENSGACG00000015882
OG6890_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000014421
OG6891_1	mz.gene.s62.7,pn.gene.s61.19,ab.gene.s83.22,nb.gene.s59.48,on.gene.LG13.247,ENSGACG00000003208
OG6892_1	mz.gene.s24.159,pn.gene.s66.35,ab.gene.s70.39,nb.gene.s21.20,on.gene.LG11.676,ENSGACG00000013751
OG6893_1	mz.gene.s24.22,pn.gene.s44.74,ab.gene.s68.80,NULL,on.gene.LG11.559,ENSGACG00000010519
OG6894_1	mz.gene.s78.25,pn.gene.s35.81,ab.gene.s38.15,nb.gene.s22.87,on.gene.UNK4.17,ENSGACG00000008958
OG6895_1	NULL,NULL,NULL,NULL,on.gene.LG11.710,ENSGACG00000012457
OG6896_1	mz.gene.s6.275,pn.gene.s3.285,ab.gene.s1.77,nb.gene.s10.12,on.gene.LG18.488,ENSGACG00000017977
OG6897_1	mz.gene.s93.4,pn.gene.s26.105,NULL,NULL,NULL,ENSGACG00000004325
OG6898_1	mz.gene.s184.7,pn.gene.s138.44,ab.gene.s302.5,nb.gene.s390.1,on.gene.LG11.854,ENSGACG00000003015
OG6899_1	NULL,pn.gene.s590.4,ab.gene.s4133.1,NULL,on.gene.UNK230.7,NULL
OG6900_1	NULL,pn.gene.s309.5,ab.gene.s414.5,NULL,NULL,NULL
OG6901_1	mz.gene.s8.220,pn.gene.s2.61,ab.gene.s85.17,nb.gene.s128.13,on.gene.LG14.251,ENSGACG00000006518
OG6902_1	mz.gene.s53.16,NULL,NULL,NULL,on.gene.LG1.59,ENSGACG00000016895
OG6903_1	mz.gene.s241.19,pn.gene.s429.2,ab.gene.s598.1,nb.gene.s115.2,on.gene.UNK1.40,ENSGACG00000014137
OG6904_1	NULL,pn.gene.s93.34,ab.gene.s163.6,nb.gene.s39.48,on.gene.UNK1.47,ENSGACG00000014167
OG6905_1	mz.gene.s60.34,pn.gene.s85.12,ab.gene.s162.25,nb.gene.s63.22,on.gene.LG19.479,ENSGACG00000012545
OG6906_1	mz.gene.s13.98,pn.gene.s6.94,ab.gene.s0.83,nb.gene.s33.51,NULL,ENSGACG00000002818
OG6907_1	mz.gene.s23.142,pn.gene.s414.5,NULL,nb.gene.s28.130,on.gene.LG15.358,ENSGACG00000005960
OG6908_1	mz.gene.s290.2,pn.gene.s82.16,ab.gene.s424.3,nb.gene.s290.2,on.gene.UNK40.16,ENSGACG00000005457
OG6909_1	mz.gene.s2.168,pn.gene.s24.85,ab.gene.s2.31,nb.gene.s0.123,on.gene.LG1.544,ENSGACG00000016626
OG6910_1	NULL,NULL,NULL,NULL,on.gene.LG13.310,ENSGACG00000004210
OG6911_1	mz.gene.s40.53,NULL,NULL,nb.gene.s4313.1,on.gene.LG23.460,ENSGACG00000011152
OG6912_1	mz.gene.s122.18,pn.gene.s126.13,ab.gene.s99.31,nb.gene.s110.32,on.gene.LG12.804,ENSGACG00000014181
OG6913_1	mz.gene.s55.87,pn.gene.s58.33,ab.gene.s573.14,nb.gene.s20.174,NULL,ENSGACG00000012363
OG6914_1	NULL,pn.gene.s44.1,ab.gene.s4685.1,nb.gene.s166.4,NULL,NULL
OG6915_1	NULL,pn.gene.s64.9,ab.gene.s998.10,NULL,on.gene.LG6.843,ENSGACG00000018920
OG6916_1	mz.gene.s166.4,pn.gene.s230.2,ab.gene.s746.1,nb.gene.s102.20,on.gene.UNK24.22,NULL
OG6917_1	mz.gene.s78.36,pn.gene.s35.67,ab.gene.s38.2,nb.gene.s22.100,on.gene.UNK4.30,ENSGACG00000008773
OG6918_1	mz.gene.s41.101,pn.gene.s30.95,ab.gene.s207.30,NULL,on.gene.LG18.621,ENSGACG00000016840
OG6919_1	mz.gene.s65.75,NULL,ab.gene.s25.77,nb.gene.s31.59,on.gene.LG20.168,ENSGACG00000011306
OG6920_1	NULL,NULL,ab.gene.s754.5,nb.gene.s215.3,on.gene.LG16-21.172,ENSGACG00000007889
OG6921_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000003288
OG6922_1	mz.gene.s2.250,pn.gene.s24.11,ab.gene.s2.114,nb.gene.s0.43,on.gene.LG1.624,ENSGACG00000014856
OG6923_1	mz.gene.s4.322,NULL,NULL,nb.gene.s79.72,NULL,NULL
OG6924_1	mz.gene.s46.22,pn.gene.s94.45,ab.gene.s62.58,NULL,on.gene.LG4.803,ENSGACG00000014449
OG6925_1	mz.gene.s4.95,pn.gene.s0.174,ab.gene.s14.2,nb.gene.s2.329,on.gene.LG2.563,ENSGACG00000018367
OG6926_1	mz.gene.s92.15,pn.gene.s158.14,ab.gene.s221.7,NULL,on.gene.LG22.513,ENSGACG00000009012
OG6927_1	mz.gene.s197.14,NULL,ab.gene.s507.6,NULL,NULL,NULL
OG6928_1	mz.gene.s39.91,pn.gene.s28.83,NULL,nb.gene.s9.128,on.gene.LG19.708,ENSGACG00000004891
OG6929_1	mz.gene.s312.7,NULL,ab.gene.s497.6,NULL,NULL,NULL
OG6930_1	mz.gene.s126.2,pn.gene.s113.42,ab.gene.s1205.2,nb.gene.s93.1,on.gene.UNK86.2,ENSGACG00000000941
OG6931_1	mz.gene.s197.20,NULL,ab.gene.s507.13,NULL,NULL,NULL
OG6932_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000014417
OG6933_1	mz.gene.s36.124,pn.gene.s48.47,ab.gene.s7.204,nb.gene.s8.212,on.gene.LG20.837,ENSGACG00000007082
OG6934_1	mz.gene.s215.11,NULL,ab.gene.s492.10,nb.gene.s176.9,on.gene.LG18.787,NULL
OG6935_1	mz.gene.s2.261,pn.gene.s24.1,ab.gene.s2.121,nb.gene.s0.33,on.gene.LG1.634,ENSGACG00000014907
OG6936_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000019417
OG6937_1	mz.gene.s127.29,pn.gene.s114.33,ab.gene.s189.18,NULL,on.gene.UNK14.37,ENSGACG00000016252
OG6938_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000008980
OG6939_1	mz.gene.s9.317,pn.gene.s5.94,ab.gene.s13.101,nb.gene.s16.1,on.gene.LG12.491,ENSGACG00000008426
OG6940_1	mz.gene.s41.118,pn.gene.s30.109,ab.gene.s207.14,nb.gene.s23.76,on.gene.LG18.605,ENSGACG00000016929
OG6941_1	mz.gene.s10.115,pn.gene.s91.85,NULL,nb.gene.s194.6,on.gene.LG5.464,ENSGACG00000000679
OG6942_1	mz.gene.s65.60,pn.gene.s105.16,ab.gene.s25.63,nb.gene.s31.46,on.gene.LG20.154,ENSGACG00000011193
OG6943_1	NULL,pn.gene.s119.2,ab.gene.s83.43,nb.gene.s59.30,on.gene.LG13.271,ENSGACG00000003677
OG6944_1	mz.gene.s4.20,NULL,ab.gene.s40.48,nb.gene.s2.255,on.gene.LG2.488,NULL
OG6945_1	mz.gene.s56.47,pn.gene.s52.37,ab.gene.s669.4,NULL,on.gene.LG12.4,NULL
OG6946_1	NULL,pn.gene.s533.1,ab.gene.s813.1,nb.gene.s21.53,on.gene.UNK7.34,NULL
OG6947_1	NULL,NULL,NULL,nb.gene.s3.363,NULL,ENSGACG00000004310
OG6948_1	mz.gene.s100.65,pn.gene.s305.4,ab.gene.s365.14,nb.gene.s49.25,on.gene.LG7.300,ENSGACG00000018395
OG6949_1	NULL,NULL,ab.gene.s373.11,NULL,NULL,NULL
OG6950_1	NULL,pn.gene.s325.6,NULL,nb.gene.s198.4,on.gene.UNK55.1,NULL
OG6951_1	NULL,pn.gene.s209.17,NULL,NULL,on.gene.UNK66.10,NULL
OG6952_1	mz.gene.s40.21,pn.gene.s55.21,ab.gene.s37.3,nb.gene.s71.3,on.gene.LG23.427,ENSGACG00000013190
OG6953_1	mz.gene.s12.140,pn.gene.s43.135,ab.gene.s1059.2,nb.gene.s44.85,on.gene.LG20.350,ENSGACG00000015125
OG6954_1	NULL,pn.gene.s593.1,ab.gene.s873.3,nb.gene.s226.2,on.gene.UNK122.3,ENSGACG00000018979
OG6955_1	mz.gene.s261.18,pn.gene.s217.22,ab.gene.s225.8,nb.gene.s112.14,on.gene.LG7.68,ENSGACG00000000464
OG6956_1	NULL,pn.gene.s303.12,ab.gene.s742.4,NULL,NULL,NULL
OG6957_1	NULL,pn.gene.s48.46,ab.gene.s7.203,nb.gene.s8.213,on.gene.LG20.836,ENSGACG00000007105
OG6958_1	mz.gene.s66.25,pn.gene.s89.23,ab.gene.s106.29,nb.gene.s21.97,on.gene.LG11.793,ENSGACG00000001740
OG6959_1	mz.gene.s68.58,pn.gene.s131.23,ab.gene.s483.21,nb.gene.s54.72,on.gene.LG4.218,ENSGACG00000007796
OG6960_1	NULL,NULL,NULL,NULL,on.gene.LG19.321,NULL
OG6961_1	mz.gene.s149.19,pn.gene.s174.23,ab.gene.s435.5,NULL,on.gene.LG16-21.191,ENSGACG00000000250
OG6962_1	mz.gene.s49.86,pn.gene.s45.64,ab.gene.s54.58,NULL,on.gene.LG23.330,ENSGACG00000014340
OG6963_1	mz.gene.s5.2,pn.gene.s57.98,ab.gene.s6.162,nb.gene.s24.12,on.gene.LG15.396,ENSGACG00000008796
OG6964_1	NULL,NULL,ab.gene.s208.4,nb.gene.s42.33,NULL,NULL
OG6965_1	mz.gene.s131.2,pn.gene.s96.15,ab.gene.s564.5,nb.gene.s236.10,on.gene.LG10.29,NULL
OG6966_1	mz.gene.s156.23,pn.gene.s176.14,ab.gene.s165.24,NULL,on.gene.UNK11.28,ENSGACG00000015797
OG6967_1	mz.gene.s26.154,pn.gene.s135.5,ab.gene.s5.34,nb.gene.s5.297,on.gene.LG13.515,ENSGACG00000007922
OG6968_1	mz.gene.s19.44,pn.gene.s225.16,ab.gene.s200.10,nb.gene.s12.319,on.gene.LG22.51,ENSGACG00000002946
OG6969_1	mz.gene.s18.199,pn.gene.s11.13,ab.gene.s238.6,nb.gene.s4.181,on.gene.LG5.798,ENSGACG00000003731
OG6970_1	mz.gene.s55.109,pn.gene.s58.10,ab.gene.s494.10,nb.gene.s20.196,on.gene.LG4.9,ENSGACG00000012617
OG6971_1	NULL,pn.gene.s247.1,ab.gene.s1978.1,nb.gene.s81.49,on.gene.LG8-24.57,ENSGACG00000015247
OG6972_1	mz.gene.s46.43,pn.gene.s94.23,ab.gene.s62.25,nb.gene.s85.19,on.gene.LG4.821,ENSGACG00000014979
OG6973_1	mz.gene.s12.91,NULL,ab.gene.s134.12,NULL,on.gene.LG20.401,ENSGACG00000002840
OG6974_1	NULL,pn.gene.s14.44,NULL,nb.gene.s7.198,on.gene.LG10.443,ENSGACG00000020848
OG6975_1	mz.gene.s3.425,pn.gene.s122.12,ab.gene.s15.98,nb.gene.s9.205,on.gene.LG19.6,ENSGACG00000007548
OG6976_1	mz.gene.s15.165,pn.gene.s95.30,ab.gene.s109.7,nb.gene.s4.19,on.gene.LG5.958,ENSGACG00000006458
OG6977_1	mz.gene.s68.57,pn.gene.s131.24,ab.gene.s483.22,nb.gene.s54.71,on.gene.LG4.219,ENSGACG00000007792
OG6978_1	mz.gene.s73.23,pn.gene.s2.4,NULL,nb.gene.s67.41,on.gene.LG14.188,NULL
OG6979_1	NULL,pn.gene.s570.1,ab.gene.s791.6,nb.gene.s322.1,on.gene.UNK166.5,ENSGACG00000001180
OG6980_1	mz.gene.s50.22,pn.gene.s248.21,ab.gene.s136.19,nb.gene.s64.22,on.gene.LG10.153,ENSGACG00000020289
OG6981_1	mz.gene.s38.14,pn.gene.s61.31,ab.gene.s83.6,nb.gene.s59.63,on.gene.LG13.234,ENSGACG00000003026
OG6982_1	mz.gene.s120.44,pn.gene.s87.33,ab.gene.s47.31,NULL,on.gene.LG19.534,ENSGACG00000007211
OG6983_1	mz.gene.s10.117,pn.gene.s91.83,ab.gene.s66.85,nb.gene.s194.4,on.gene.LG5.462,ENSGACG00000000667
OG6984_1	mz.gene.s1.260,pn.gene.s64.27,ab.gene.s67.93,NULL,on.gene.LG6.860,ENSGACG00000018995
OG6985_1	mz.gene.s42.79,pn.gene.s8.11,ab.gene.s190.13,nb.gene.s90.14,on.gene.LG16-21.543,ENSGACG00000006618
OG6986_1	mz.gene.s140.59,pn.gene.s185.13,ab.gene.s104.17,nb.gene.s42.66,on.gene.LG6.202,ENSGACG00000016832
OG6987_1	mz.gene.s101.51,pn.gene.s35.24,ab.gene.s660.10,nb.gene.s223.18,on.gene.UNK4.73,ENSGACG00000008140
OG6988_1	mz.gene.s12.161,pn.gene.s43.113,ab.gene.s76.24,nb.gene.s44.101,on.gene.LG20.329,ENSGACG00000015232
OG6989_1	mz.gene.s22.145,NULL,ab.gene.s77.28,nb.gene.s7.20,on.gene.UNK3.96,ENSGACG00000020475
OG6990_1	NULL,pn.gene.s368.10,ab.gene.s1511.4,NULL,on.gene.UNK43.16,NULL
OG6991_1	mz.gene.s12.94,pn.gene.s99.59,ab.gene.s134.9,nb.gene.s44.49,on.gene.LG20.399,ENSGACG00000002852
OG6992_1	NULL,NULL,ab.gene.s268.30,NULL,on.gene.LG8-24.299,NULL
OG6993_1	mz.gene.s14.115,pn.gene.s112.29,ab.gene.s26.50,nb.gene.s16.132,on.gene.LG12.634,ENSGACG00000006513
OG6994_1	NULL,pn.gene.s37.12,NULL,nb.gene.s52.74,on.gene.LG12.910,ENSGACG00000014484
OG6995_1	NULL,pn.gene.s102.24,ab.gene.s21.25,nb.gene.s199.7,on.gene.LG18.731,ENSGACG00000017641
OG6996_1	mz.gene.s88.4,pn.gene.s84.4,ab.gene.s32.14,NULL,on.gene.UNK2.13,ENSGACG00000015569
OG6997_1	NULL,NULL,ab.gene.s215.12,NULL,on.gene.LG13.98,ENSGACG00000011071
OG6998_1	mz.gene.s9.166,NULL,ab.gene.s50.16,nb.gene.s6.38,on.gene.LG12.343,ENSGACG00000010690
OG6999_1	mz.gene.s61.54,pn.gene.s141.11,ab.gene.s197.14,NULL,on.gene.UNK6.48,ENSGACG00000011013
OG7000_1	mz.gene.s178.3,pn.gene.s59.58,ab.gene.s116.26,NULL,on.gene.LG7.1369,ENSGACG00000013331
OG7001_1	NULL,NULL,ab.gene.s20.83,NULL,NULL,ENSGACG00000005005
OG7002_1	mz.gene.s19.191,pn.gene.s27.119,ab.gene.s18.64,nb.gene.s12.183,on.gene.LG22.307,NULL
OG7003_1	mz.gene.s3.34,NULL,NULL,nb.gene.s57.26,on.gene.LG19.404,ENSGACG00000012186
OG7004_1	mz.gene.s5.159,pn.gene.s12.163,ab.gene.s6.9,nb.gene.s48.126,on.gene.LG15.567,ENSGACG00000013301
OG7005_1	mz.gene.s1.241,pn.gene.s64.45,ab.gene.s67.73,nb.gene.s18.105,on.gene.LG6.717,ENSGACG00000019060
OG7006_1	mz.gene.s102.48,pn.gene.s56.26,ab.gene.s217.20,nb.gene.s1.368,on.gene.LG17.306,ENSGACG00000000613
OG7007_1	mz.gene.s56.38,pn.gene.s52.26,ab.gene.s154.37,nb.gene.s140.33,on.gene.LG12.166,ENSGACG00000012918
OG7008_1	NULL,pn.gene.s463.4,NULL,NULL,on.gene.UNK345.1,NULL
OG7009_1	mz.gene.s705.1,pn.gene.s54.103,ab.gene.s438.5,nb.gene.s13.100,on.gene.LG16-21.325,ENSGACG00000003184
OG7010_1	mz.gene.s223.13,pn.gene.s92.76,ab.gene.s298.26,nb.gene.s32.104,on.gene.LG22.163,ENSGACG00000002029
OG7011_1	mz.gene.s3.53,pn.gene.s69.106,ab.gene.s515.3,nb.gene.s57.48,on.gene.LG19.383,ENSGACG00000005344
OG7012_1	mz.gene.s5.281,pn.gene.s12.60,ab.gene.s16.51,nb.gene.s26.37,on.gene.LG15.684,ENSGACG00000005224
OG7013_1	mz.gene.s43.9,pn.gene.s5595.1,ab.gene.s45.9,nb.gene.s321.3,on.gene.LG12.919,NULL
OG7014_1	NULL,pn.gene.s55.23,NULL,nb.gene.s71.5,NULL,ENSGACG00000013146
OG7015_1	mz.gene.s2.98,pn.gene.s50.64,NULL,NULL,on.gene.LG1.476,ENSGACG00000016299
OG7016_1	mz.gene.s147.2,NULL,ab.gene.s1062.2,nb.gene.s162.33,on.gene.LG17.63,ENSGACG00000019139
OG7017_1	mz.gene.s38.79,pn.gene.s362.1,ab.gene.s1027.1,nb.gene.s180.4,on.gene.UNK587.1,ENSGACG00000013451
OG7018_1	mz.gene.s4.190,NULL,ab.gene.s196.48,NULL,on.gene.LG11.421,ENSGACG00000011734
OG7019_1	NULL,pn.gene.s9.179,ab.gene.s15.27,nb.gene.s9.273,on.gene.LG19.75,ENSGACG00000008424
OG7020_1	mz.gene.s93.71,NULL,ab.gene.s89.47,NULL,on.gene.LG13.903,NULL
OG7021_1	mz.gene.s3.477,pn.gene.s122.56,ab.gene.s15.147,nb.gene.s9.163,on.gene.LG19.670,ENSGACG00000006297
OG7022_1	mz.gene.s401.8,NULL,ab.gene.s327.35,nb.gene.s348.10,NULL,NULL
OG7023_1	NULL,pn.gene.s166.20,NULL,NULL,NULL,ENSGACG00000003617
OG7024_1	mz.gene.s85.106,pn.gene.s80.13,ab.gene.s294.15,nb.gene.s54.40,on.gene.LG4.259,ENSGACG00000007273
OG7025_1	mz.gene.s101.43,NULL,ab.gene.s660.1,NULL,on.gene.UNK4.80,ENSGACG00000007974
OG7026_1	mz.gene.s16.56,NULL,NULL,nb.gene.s12.32,on.gene.LG22.540,ENSGACG00000007001
OG7027_1	mz.gene.s133.17,pn.gene.s494.8,ab.gene.s124.7,nb.gene.s157.32,on.gene.LG20.40,NULL
OG7028_1	mz.gene.s40.35,pn.gene.s55.36,ab.gene.s37.17,nb.gene.s71.14,on.gene.LG23.440,ENSGACG00000013034
OG7029_1	mz.gene.s18.49,pn.gene.s11.144,NULL,NULL,on.gene.UNK19.21,ENSGACG00000007022
OG7030_1	mz.gene.s173.53,NULL,ab.gene.s265.22,nb.gene.s10.281,on.gene.LG18.187,ENSGACG00000015678
OG7031_1	mz.gene.s18.140,pn.gene.s11.56,ab.gene.s86.60,nb.gene.s4.232,on.gene.LG5.734,NULL
OG7032_1	NULL,pn.gene.s3.188,NULL,NULL,on.gene.LG18.374,ENSGACG00000013814
OG7033_1	mz.gene.s13.175,pn.gene.s6.167,ab.gene.s0.164,nb.gene.s35.121,on.gene.LG9.272,ENSGACG00000003604
OG7034_1	mz.gene.s57.108,pn.gene.s46.43,ab.gene.s7.34,NULL,on.gene.LG20.680,ENSGACG00000009691
OG7035_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000001741
OG7036_1	mz.gene.s131.7,pn.gene.s96.8,ab.gene.s374.9,NULL,on.gene.LG10.19,ENSGACG00000020133
OG7037_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000020595
OG7038_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000008264
OG7039_1	mz.gene.s57.138,pn.gene.s46.17,ab.gene.s7.8,nb.gene.s8.390,on.gene.LG20.651,ENSGACG00000010123
OG7040_1	mz.gene.s120.7,pn.gene.s87.68,ab.gene.s47.68,NULL,on.gene.UNK334.3,ENSGACG00000013299
OG7041_1	mz.gene.s11.99,NULL,ab.gene.s3.160,NULL,on.gene.LG2.338,NULL
OG7042_1	mz.gene.s147.33,pn.gene.s129.14,ab.gene.s357.6,nb.gene.s162.5,on.gene.LG17.97,ENSGACG00000019520
OG7043_1	NULL,NULL,ab.gene.s708.1,NULL,on.gene.LG5.90,ENSGACG00000017635
OG7044_1	mz.gene.s115.60,pn.gene.s228.4,ab.gene.s866.5,nb.gene.s139.22,on.gene.LG7.95,ENSGACG00000008321
OG7045_1	NULL,pn.gene.s3.17,NULL,NULL,on.gene.LG18.174,ENSGACG00000015735
OG7046_1	NULL,pn.gene.s476.2,ab.gene.s743.3,nb.gene.s267.6,on.gene.LG20.4,NULL
OG7047_1	mz.gene.s172.12,NULL,NULL,NULL,NULL,ENSGACG00000009791
OG7048_1	mz.gene.s43.105,pn.gene.s37.93,NULL,nb.gene.s52.5,on.gene.LG12.822,NULL
OG7049_1	mz.gene.s149.12,pn.gene.s174.30,ab.gene.s435.12,NULL,on.gene.LG16-21.184,ENSGACG00000002144
OG7050_1	mz.gene.s173.42,pn.gene.s3.19,ab.gene.s265.33,nb.gene.s10.293,on.gene.LG18.176,ENSGACG00000015723
OG7051_1	mz.gene.s38.80,pn.gene.s1851.1,ab.gene.s1027.2,NULL,on.gene.UNK199.1,NULL
OG7052_1	mz.gene.s36.130,pn.gene.s48.41,ab.gene.s7.195,nb.gene.s8.218,NULL,ENSGACG00000007229
OG7053_1	mz.gene.s11.269,pn.gene.s7.7,ab.gene.s180.7,nb.gene.s257.5,on.gene.LG2.162,ENSGACG00000016387
OG7054_1	mz.gene.s26.142,pn.gene.s148.36,ab.gene.s5.47,nb.gene.s5.286,on.gene.LG13.529,ENSGACG00000008101
OG7055_1	mz.gene.s3.47,pn.gene.s178.43,NULL,nb.gene.s57.40,on.gene.LG19.389,ENSGACG00000012404
OG7056_1	mz.gene.s81.71,NULL,ab.gene.s149.12,NULL,on.gene.LG8-24.274,ENSGACG00000009881
OG7057_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000015239
OG7058_1	mz.gene.s65.61,pn.gene.s105.15,ab.gene.s25.64,nb.gene.s31.47,on.gene.LG20.155,ENSGACG00000011194
OG7059_1	mz.gene.s14.39,pn.gene.s81.41,ab.gene.s64.48,nb.gene.s16.208,on.gene.LG12.711,ENSGACG00000004543
OG7060_1	mz.gene.s37.23,pn.gene.s210.3,ab.gene.s88.38,nb.gene.s91.20,on.gene.LG3.132,NULL
OG7061_1	mz.gene.s269.8,pn.gene.s440.3,ab.gene.s744.7,nb.gene.s117.8,on.gene.UNK168.3,ENSGACG00000014125
OG7062_1	mz.gene.s64.24,pn.gene.s143.40,NULL,nb.gene.s41.50,on.gene.LG11.3,ENSGACG00000007401
OG7063_1	mz.gene.s12.71,pn.gene.s99.38,ab.gene.s134.29,nb.gene.s44.33,on.gene.LG20.421,ENSGACG00000002661
OG7064_1	mz.gene.s117.37,pn.gene.s577.2,ab.gene.s1544.3,NULL,NULL,NULL
OG7065_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000005210
OG7066_1	mz.gene.s35.97,pn.gene.s13.3,NULL,NULL,on.gene.LG17.715,NULL
OG7067_1	mz.gene.s7.49,pn.gene.s111.19,ab.gene.s107.32,nb.gene.s0.343,on.gene.LG1.315,ENSGACG00000015795
OG7068_1	mz.gene.s16.180,pn.gene.s27.83,ab.gene.s18.32,nb.gene.s12.150,on.gene.LG22.338,NULL
OG7069_1	mz.gene.s55.44,pn.gene.s58.71,ab.gene.s69.40,NULL,NULL,ENSGACG00000011884
OG7070_1	mz.gene.s162.36,NULL,ab.gene.s330.8,nb.gene.s73.38,on.gene.LG19.594,ENSGACG00000013169
OG7071_1	mz.gene.s11.106,pn.gene.s7.151,ab.gene.s3.152,nb.gene.s2.129,on.gene.LG2.329,ENSGACG00000017692
OG7072_1	mz.gene.s347.2,pn.gene.s162.2,ab.gene.s28.2,nb.gene.s60.3,on.gene.LG16-21.578,ENSGACG00000006982
OG7073_1	mz.gene.s1.324,pn.gene.s133.11,ab.gene.s128.16,nb.gene.s18.188,on.gene.LG6.646,ENSGACG00000018706
OG7074_1	mz.gene.s134.6,pn.gene.s26.26,NULL,NULL,on.gene.LG13.747,ENSGACG00000006072
OG7075_1	mz.gene.s93.8,pn.gene.s26.107,ab.gene.s272.8,nb.gene.s3.361,on.gene.LG13.836,ENSGACG00000004276
OG7076_1	mz.gene.s83.43,pn.gene.s253.30,NULL,nb.gene.s197.6,on.gene.UNK111.15,NULL
OG7077_1	NULL,NULL,ab.gene.s422.6,nb.gene.s212.5,NULL,NULL
OG7078_1	NULL,NULL,ab.gene.s398.9,nb.gene.s8.22,NULL,NULL
OG7079_1	NULL,NULL,ab.gene.s382.2,nb.gene.s32.80,on.gene.LG22.132,ENSGACG00000002562
OG7080_1	NULL,pn.gene.s94.44,ab.gene.s62.56,NULL,NULL,NULL
OG7081_1	mz.gene.s25.117,pn.gene.s54.101,ab.gene.s438.7,nb.gene.s13.97,on.gene.LG16-21.323,ENSGACG00000002932
OG7082_1	NULL,NULL,ab.gene.s71.49,nb.gene.s56.114,NULL,NULL
OG7083_1	mz.gene.s104.3,NULL,ab.gene.s241.16,nb.gene.s104.3,on.gene.LG18.21,ENSGACG00000014944
OG7084_1	mz.gene.s5.73,pn.gene.s57.34,ab.gene.s6.87,nb.gene.s48.51,on.gene.LG15.469,ENSGACG00000010450
OG7085_1	NULL,NULL,ab.gene.s763.2,nb.gene.s36.92,NULL,NULL
OG7086_1	NULL,NULL,ab.gene.s74.45,nb.gene.s29.60,NULL,NULL
OG7087_1	mz.gene.s58.84,pn.gene.s482.4,ab.gene.s777.3,nb.gene.s188.21,NULL,ENSGACG00000000355
OG7088_1	mz.gene.s46.2,pn.gene.s94.67,ab.gene.s62.81,NULL,NULL,ENSGACG00000014538
OG7089_1	mz.gene.s28.112,pn.gene.s17.77,ab.gene.s35.73,nb.gene.s55.106,on.gene.LG4.660,ENSGACG00000008812
OG7090_1	mz.gene.s219.39,pn.gene.s517.5,ab.gene.s790.2,nb.gene.s453.7,on.gene.LG14.829,NULL
OG7091_1	mz.gene.s31.22,pn.gene.s22.17,ab.gene.s144.39,nb.gene.s17.159,on.gene.LG23.222,ENSGACG00000012421
OG7092_1	mz.gene.s2.14,NULL,NULL,NULL,NULL,ENSGACG00000015961
OG7093_1	mz.gene.s156.14,NULL,NULL,nb.gene.s127.7,on.gene.UNK11.38,ENSGACG00000015815
OG7094_1	mz.gene.s125.28,NULL,ab.gene.s339.5,nb.gene.s77.11,NULL,ENSGACG00000005985
OG7095_1	NULL,NULL,ab.gene.s25.43,NULL,NULL,ENSGACG00000011358
OG7096_1	mz.gene.s332.5,NULL,ab.gene.s364.19,nb.gene.s172.24,on.gene.LG13.137,ENSGACG00000013931
OG7097_1	NULL,NULL,ab.gene.s1068.2,nb.gene.s152.17,on.gene.UNK43.32,ENSGACG00000018625
OG7098_1	mz.gene.s75.48,NULL,NULL,nb.gene.s14.12,on.gene.UNK602.3,NULL
OG7099_1	mz.gene.s79.12,NULL,NULL,nb.gene.s53.17,NULL,NULL
OG7100_1	mz.gene.s82.32,NULL,NULL,nb.gene.s25.101,NULL,NULL
OG7101_1	mz.gene.s756.1,NULL,NULL,nb.gene.s106.22,on.gene.LG5.929,NULL
OG7102_1	mz.gene.s128.9,pn.gene.s202.9,ab.gene.s212.12,NULL,on.gene.LG12.127,ENSGACG00000013076
OG7103_1	NULL,pn.gene.s629.6,ab.gene.s1008.7,NULL,NULL,ENSGACG00000000848
OG7104_1	mz.gene.s113.70,pn.gene.s130.45,ab.gene.s164.38,nb.gene.s27.100,on.gene.LG8-24.703,NULL
